pct_hes_dontlike,hes_dontlike_se,pct_hes_dontlike_unw,hes_dontlike_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.074713,0.021479,0.0625,0.023331,128.0,Hong Kong,HKG,HKG,20210220
0.102509,0.010706,0.100254,0.010812,788.0,Hungary,HUN,HUN,20210220
0.070844,0.006472,0.071698,0.006436,1590.0,India,IND,IND,20210220
0.085741,0.009603,0.082625,0.009765,823.0,Indonesia,IDN,IDN,20210220
0.115552,0.015578,0.117096,0.015489,427.0,Iraq,IRQ,IRQ,20210220
0.114509,0.025059,0.1125,0.025253,160.0,Ireland,IRL,IRL,20210220
0.060522,0.006243,0.0611,0.006215,1473.0,Italy,ITA,ITA,20210220
0.08479,0.004047,0.087977,0.00398,4899.0,Japan,JPN,JPN,20210220
0.236771,0.028259,0.204878,0.029763,205.0,Jordan,JOR,JOR,20210220
0.064154,0.02048,0.051282,0.02275,117.0,Kazakhstan,KAZ,KAZ,20210220
0.020978,0.011914,0.031963,0.009706,219.0,Kenya,KEN,KEN,20210220
0.055948,0.012322,0.056657,0.01225,353.0,Malaysia,MYS,MYS,20210220
0.061459,0.004938,0.061363,0.004942,2363.0,Mexico,MEX,MEX,20210220
0.024893,0.0191,0.043478,0.014592,115.0,Nepal,NPL,NPL,20210220
0.116079,0.013414,0.115789,0.013429,570.0,Netherlands,NLD,NLD,20210220
0.108472,0.0176,0.090226,0.019103,266.0,New Zealand,NZL,NZL,20210220
0.097678,0.01696,0.084871,0.018067,271.0,Nigeria,NGA,NGA,20210220
0.093351,0.015261,0.070671,0.017324,283.0,Norway,NOR,NOR,20210220
0.08038,0.014695,0.052174,0.017966,230.0,Pakistan,PAK,PAK,20210220
0.03635,0.019602,0.044643,0.017764,112.0,Paraguay,PRY,PRY,20210220
0.067703,0.010242,0.064348,0.010486,575.0,Peru,PER,PER,20210220
0.070955,0.007617,0.060327,0.008214,978.0,Philippines,PHL,PHL,20210220
0.104888,0.012237,0.102439,0.012366,615.0,Poland,POL,POL,20210220
0.072796,0.009549,0.059016,0.010528,610.0,Portugal,PRT,PRT,20210220
0.0865,0.027129,0.122449,0.023264,147.0,"Puerto Rico, U.S.",PRI,PRI,20210220
0.10764,0.014234,0.098174,0.014826,438.0,Romania,ROU,ROU,20210220
0.088128,0.009484,0.079012,0.009967,810.0,Russia,RUS,RUS,20210220
0.115372,0.025149,0.131868,0.023746,182.0,Saudi Arabia,SAU,SAU,20210220
0.095327,0.020384,0.090452,0.02087,199.0,Serbia,SRB,SRB,20210220
0.096314,0.018185,0.09542,0.018261,262.0,Slovakia,SVK,SVK,20210220
0.080446,0.026253,0.081818,0.026051,110.0,Slovenia,SVN,SVN,20210220
0.096981,0.015109,0.097938,0.015043,388.0,South Africa,ZAF,ZAF,20210220
0.048074,0.013019,0.056782,0.012034,317.0,South Korea,KOR,KOR,20210220
0.108499,0.009228,0.079861,0.010587,864.0,Spain,ESP,ESP,20210220
0.097702,0.011686,0.095912,0.011783,636.0,Sweden,SWE,SWE,20210220
0.14705,0.021376,0.151943,0.02109,283.0,Switzerland,CHE,CHE,20210220
0.05002,0.005754,0.044025,0.006114,1272.0,Taiwan,TWN,TWN,20210220
0.059172,0.007461,0.045802,0.008421,786.0,Thailand,THA,THA,20210220
0.104686,0.021499,0.089888,0.023011,178.0,Tunisia,TUN,TUN,20210220
0.064432,0.009369,0.072084,0.008894,763.0,Turkey,TUR,TUR,20210220
0.045798,0.006815,0.046267,0.006782,951.0,Ukraine,UKR,UKR,20210220
0.047895,0.021279,0.048544,0.021144,103.0,United Arab Emirates,ARE,ARE,20210220
0.081523,0.012619,0.088583,0.012153,508.0,United Kingdom,GBR,GBR,20210220
0.055621,0.01252,0.04428,0.013948,271.0,Uruguay,URY,URY,20210220
0.02506,0.009777,0.037234,0.008072,376.0,Venezuela,VEN,VEN,20210220
0.049322,0.004026,0.026432,0.005434,1589.0,Vietnam,VNM,VNM,20210220
0.231976,0.023703,0.158996,0.02736,239.0,Algeria,DZA,DZA,20210221
0.057876,0.006801,0.052729,0.007105,1081.0,Argentina,ARG,ARG,20210221
0.058993,0.00987,0.054614,0.010234,531.0,Australia,AUS,AUS,20210221
0.095968,0.015213,0.085546,0.016021,339.0,Austria,AUT,AUT,20210221
0.047006,0.017029,0.052326,0.016185,172.0,Bangladesh,BGD,BGD,20210221
0.079282,0.021411,0.080247,0.021293,162.0,Belarus,BLR,BLR,20210221
0.112836,0.018038,0.109635,0.018267,301.0,Belgium,BEL,BEL,20210221
0.04743,0.012748,0.043137,0.013337,255.0,Bolivia,BOL,BOL,20210221
0.059342,0.003939,0.0518,0.0042,3166.0,Brazil,BRA,BRA,20210221
0.105861,0.016466,0.094637,0.017307,317.0,Bulgaria,BGR,BGR,20210221
0.116466,0.010861,0.120267,0.010711,898.0,Canada,CAN,CAN,20210221
0.070228,0.013337,0.066092,0.013718,348.0,Chile,CHL,CHL,20210221
0.065714,0.008788,0.066167,0.00876,801.0,Colombia,COL,COL,20210221
0.117645,0.024236,0.070796,0.030444,113.0,Costa Rica,CRI,CRI,20210221
0.132011,0.027253,0.133758,0.027102,157.0,Croatia,HRV,HRV,20210221
0.129075,0.013566,0.130856,0.013487,619.0,Czech Republic,CZE,CZE,20210221
0.080555,0.018498,0.088608,0.017715,237.0,Denmark,DNK,DNK,20210221
0.111224,0.025619,0.100719,0.026764,139.0,Dominican Republic,DOM,DOM,20210221
0.052239,0.010173,0.052192,0.010177,479.0,Ecuador,ECU,ECU,20210221
0.062117,0.010697,0.07874,0.009586,635.0,Egypt,EGY,EGY,20210221
0.086989,0.020768,0.083799,0.021123,179.0,El Salvador,SLV,SLV,20210221
0.096662,0.005942,0.090715,0.006114,2337.0,France,FRA,FRA,20210221
0.077731,0.006419,0.089204,0.006029,1973.0,Germany,DEU,DEU,20210221
0.083386,0.025674,0.093023,0.024436,129.0,Ghana,GHA,GHA,20210221
0.057522,0.011767,0.055409,0.011976,379.0,Greece,GRC,GRC,20210221
0.072285,0.017343,0.05914,0.019039,186.0,Guatemala,GTM,GTM,20210221
0.049603,0.020397,0.059259,0.018757,135.0,Honduras,HND,HND,20210221
0.038605,0.018596,0.037736,0.018801,106.0,Hong Kong,HKG,HKG,20210221
0.117751,0.011351,0.114358,0.011497,787.0,Hungary,HUN,HUN,20210221
0.058558,0.005765,0.060641,0.005671,1715.0,India,IND,IND,20210221
0.084878,0.009792,0.091848,0.009449,871.0,Indonesia,IDN,IDN,20210221
0.062002,0.013689,0.084541,0.011867,414.0,Iraq,IRQ,IRQ,20210221
0.058132,0.017945,0.055215,0.018384,163.0,Ireland,IRL,IRL,20210221
0.063744,0.00613,0.063642,0.006134,1587.0,Italy,ITA,ITA,20210221
0.10252,0.004362,0.103723,0.004339,4888.0,Japan,JPN,JPN,20210221
0.221736,0.026816,0.198198,0.027944,222.0,Jordan,JOR,JOR,20210221
0.132188,0.027353,0.115942,0.028937,138.0,Kazakhstan,KAZ,KAZ,20210221
0.025145,0.013565,0.033708,0.011768,178.0,Kenya,KEN,KEN,20210221
0.035709,0.009067,0.034483,0.009221,406.0,Malaysia,MYS,MYS,20210221
0.0534,0.004665,0.056194,0.004554,2438.0,Mexico,MEX,MEX,20210221
0.108802,0.024741,0.076923,0.028912,117.0,Nepal,NPL,NPL,20210221
0.15014,0.014646,0.144097,0.014897,576.0,Netherlands,NLD,NLD,20210221
0.078842,0.01579,0.080537,0.015638,298.0,New Zealand,NZL,NZL,20210221
0.070155,0.016415,0.074219,0.015994,256.0,Nigeria,NGA,NGA,20210221
0.073249,0.014223,0.063973,0.015144,297.0,Norway,NOR,NOR,20210221
0.060786,0.017783,0.08502,0.015234,247.0,Pakistan,PAK,PAK,20210221
0.033522,0.019155,0.055556,0.015052,144.0,Paraguay,PRY,PRY,20210221
0.061699,0.009308,0.051418,0.01014,564.0,Peru,PER,PER,20210221
0.072043,0.007962,0.061471,0.008571,911.0,Philippines,PHL,PHL,20210221
0.082639,0.010023,0.074344,0.01052,686.0,Poland,POL,POL,20210221
0.081155,0.009612,0.068215,0.010411,689.0,Portugal,PRT,PRT,20210221
0.049054,0.024937,0.090226,0.018799,133.0,"Puerto Rico, U.S.",PRI,PRI,20210221
0.084957,0.011702,0.067391,0.013014,460.0,Romania,ROU,ROU,20210221
0.085258,0.009437,0.081754,0.009618,844.0,Russia,RUS,RUS,20210221
0.137671,0.025357,0.113924,0.027498,158.0,Saudi Arabia,SAU,SAU,20210221
0.113019,0.02145,0.116071,0.021202,224.0,Serbia,SRB,SRB,20210221
0.077101,0.017986,0.096296,0.016264,270.0,Slovakia,SVK,SVK,20210221
0.152105,0.035241,0.152381,0.035215,105.0,Slovenia,SVN,SVN,20210221
0.115977,0.012959,0.091093,0.014421,494.0,South Africa,ZAF,ZAF,20210221
0.080647,0.013059,0.056962,0.015342,316.0,South Korea,KOR,KOR,20210221
0.067423,0.007828,0.059276,0.008312,911.0,Spain,ESP,ESP,20210221
0.090674,0.010807,0.094262,0.01062,732.0,Sweden,SWE,SWE,20210221
0.138808,0.018657,0.122581,0.019669,310.0,Switzerland,CHE,CHE,20210221
0.044581,0.005428,0.04185,0.005594,1362.0,Taiwan,TWN,TWN,20210221
0.033547,0.006454,0.035366,0.006292,820.0,Thailand,THA,THA,20210221
0.052327,0.023864,0.112994,0.016786,177.0,Tunisia,TUN,TUN,20210221
0.083499,0.00933,0.07767,0.009643,824.0,Turkey,TUR,TUR,20210221
0.046064,0.006015,0.039272,0.006491,1044.0,Ukraine,UKR,UKR,20210221
0.082704,0.011441,0.086235,0.011226,603.0,United Kingdom,GBR,GBR,20210221
0.092002,0.016685,0.079545,0.017822,264.0,Uruguay,URY,URY,20210221
0.05403,0.013012,0.064426,0.011982,357.0,Venezuela,VEN,VEN,20210221
0.024952,0.003859,0.024707,0.003878,1619.0,Vietnam,VNM,VNM,20210221
0.060615,0.020213,0.094787,0.016467,211.0,Algeria,DZA,DZA,20210222
0.042826,0.005632,0.039801,0.005833,1206.0,Argentina,ARG,ARG,20210222
0.064322,0.010452,0.059961,0.0108,517.0,Australia,AUS,AUS,20210222
0.141897,0.018822,0.128931,0.019599,318.0,Austria,AUT,AUT,20210222
0.046117,0.01999,0.074713,0.015946,174.0,Bangladesh,BGD,BGD,20210222
0.068111,0.019709,0.067485,0.019794,163.0,Belarus,BLR,BLR,20210222
0.097002,0.016079,0.097059,0.016074,340.0,Belgium,BEL,BEL,20210222
0.050369,0.013072,0.051903,0.012887,289.0,Bolivia,BOL,BOL,20210222
0.055594,0.00369,0.049479,0.003898,3456.0,Brazil,BRA,BRA,20210222
0.069536,0.015586,0.081169,0.014517,308.0,Bulgaria,BGR,BGR,20210222
0.113057,0.010141,0.100228,0.010693,878.0,Canada,CAN,CAN,20210222
0.081574,0.013691,0.087059,0.013293,425.0,Chile,CHL,CHL,20210222
0.063677,0.008048,0.063853,0.008037,924.0,Colombia,COL,COL,20210222
0.079668,0.019456,0.06,0.022183,150.0,Costa Rica,CRI,CRI,20210222
0.148663,0.028632,0.15528,0.028125,161.0,Croatia,HRV,HRV,20210222
0.128833,0.013698,0.133117,0.013509,616.0,Czech Republic,CZE,CZE,20210222
0.082299,0.020285,0.104803,0.0182,229.0,Denmark,DNK,DNK,20210222
0.116157,0.02759,0.128378,0.026427,148.0,Dominican Republic,DOM,DOM,20210222
0.037237,0.00932,0.049632,0.008125,544.0,Ecuador,ECU,ECU,20210222
0.107665,0.012428,0.104132,0.012612,605.0,Egypt,EGY,EGY,20210222
0.080919,0.018853,0.075758,0.01943,198.0,El Salvador,SLV,SLV,20210222
0.148715,0.025398,0.069307,0.035581,101.0,Finland,FIN,FIN,20210222
0.081796,0.005508,0.081888,0.005505,2479.0,France,FRA,FRA,20210222
0.098855,0.00677,0.099334,0.006756,1953.0,Germany,DEU,DEU,20210222
0.082971,0.025052,0.102041,0.022829,147.0,Ghana,GHA,GHA,20210222
0.048721,0.012375,0.06117,0.011117,376.0,Greece,GRC,GRC,20210222
0.044433,0.016744,0.051429,0.015621,175.0,Guatemala,GTM,GTM,20210222
0.028774,0.018231,0.049296,0.014078,142.0,Honduras,HND,HND,20210222
0.075275,0.023953,0.07438,0.024085,121.0,Hong Kong,HKG,HKG,20210222
0.120496,0.011771,0.11889,0.01184,757.0,Hungary,HUN,HUN,20210222
0.064126,0.006165,0.072398,0.005828,1768.0,India,IND,IND,20210222
0.08497,0.009578,0.087356,0.009459,870.0,Indonesia,IDN,IDN,20210222
0.082247,0.016302,0.106145,0.014541,358.0,Iraq,IRQ,IRQ,20210222
0.093244,0.025848,0.097744,0.025309,133.0,Ireland,IRL,IRL,20210222
0.211679,0.039428,0.19,0.041056,100.0,Israel,ISR,ISR,20210222
0.07557,0.006838,0.074526,0.006882,1476.0,Italy,ITA,ITA,20210222
0.096817,0.00413,0.096357,0.004139,5106.0,Japan,JPN,JPN,20210222
0.190406,0.025895,0.183036,0.026292,224.0,Jordan,JOR,JOR,20210222
0.032439,0.018169,0.041322,0.016173,121.0,Kazakhstan,KAZ,KAZ,20210222
0.006414,0.006915,0.009804,0.005603,204.0,Kenya,KEN,KEN,20210222
0.101463,0.032357,0.118812,0.030194,101.0,Libya,LBY,LBY,20210222
0.047763,0.011499,0.05277,0.010969,379.0,Malaysia,MYS,MYS,20210222
0.058199,0.004702,0.059772,0.004644,2543.0,Mexico,MEX,MEX,20210222
0.19606,0.029357,0.107143,0.037683,112.0,Morocco,MAR,MAR,20210222
0.039445,0.019264,0.04386,0.018311,114.0,Nepal,NPL,NPL,20210222
0.125678,0.012872,0.112583,0.013499,604.0,Netherlands,NLD,NLD,20210222
0.08773,0.016956,0.088652,0.016877,282.0,New Zealand,NZL,NZL,20210222
0.080226,0.015025,0.06391,0.016687,266.0,Nigeria,NGA,NGA,20210222
0.080727,0.015473,0.075342,0.015969,292.0,Norway,NOR,NOR,20210222
0.071887,0.019605,0.103306,0.016639,242.0,Pakistan,PAK,PAK,20210222
0.072093,0.025643,0.07,0.025994,100.0,Panama,PAN,PAN,20210222
0.06366,0.019154,0.051852,0.021091,135.0,Paraguay,PRY,PRY,20210222
0.050525,0.009122,0.060206,0.008399,681.0,Peru,PER,PER,20210222
0.071497,0.007803,0.06346,0.008247,977.0,Philippines,PHL,PHL,20210222
0.07573,0.010488,0.082609,0.010079,690.0,Poland,POL,POL,20210222
0.06863,0.01094,0.067925,0.010992,530.0,Portugal,PRT,PRT,20210222
0.113042,0.025974,0.116883,0.025599,154.0,"Puerto Rico, U.S.",PRI,PRI,20210222
0.067584,0.012172,0.072527,0.011781,455.0,Romania,ROU,ROU,20210222
0.08589,0.008898,0.072104,0.009639,846.0,Russia,RUS,RUS,20210222
0.061983,0.024222,0.101911,0.019305,157.0,Saudi Arabia,SAU,SAU,20210222
0.064883,0.016673,0.059406,0.017374,202.0,Serbia,SRB,SRB,20210222
0.090759,0.017683,0.086614,0.01806,254.0,Slovakia,SVK,SVK,20210222
0.087284,0.013332,0.084668,0.013517,437.0,South Africa,ZAF,ZAF,20210222
0.036497,0.011416,0.045181,0.010307,332.0,South Korea,KOR,KOR,20210222
0.071158,0.007971,0.061538,0.008527,910.0,Spain,ESP,ESP,20210222
0.146921,0.034554,0.138614,0.035403,101.0,Sudan,SDN,SDN,20210222
0.095145,0.010854,0.090258,0.011114,698.0,Sweden,SWE,SWE,20210222
0.156732,0.018532,0.123418,0.020484,316.0,Switzerland,CHE,CHE,20210222
0.041958,0.005589,0.040735,0.005669,1252.0,Taiwan,TWN,TWN,20210222
0.053942,0.008003,0.051948,0.008146,770.0,Thailand,THA,THA,20210222
0.061422,0.018813,0.072917,0.017373,192.0,Tunisia,TUN,TUN,20210222
0.078739,0.010052,0.081879,0.009874,745.0,Turkey,TUR,TUR,20210222
0.044034,0.00695,0.052936,0.006368,1039.0,Ukraine,UKR,UKR,20210222
0.100986,0.012291,0.091075,0.012871,549.0,United Kingdom,GBR,GBR,20210222
0.052412,0.013591,0.057627,0.012997,295.0,Uruguay,URY,URY,20210222
0.092641,0.013335,0.07455,0.014719,389.0,Venezuela,VEN,VEN,20210222
0.022968,0.004083,0.026161,0.003832,1529.0,Vietnam,VNM,VNM,20210222
0.201361,0.024741,0.194553,0.025064,257.0,Algeria,DZA,DZA,20210223
0.049784,0.006432,0.04843,0.006516,1115.0,Argentina,ARG,ARG,20210223
0.058321,0.009847,0.060034,0.009714,583.0,Australia,AUS,AUS,20210223
0.130384,0.020156,0.136986,0.019739,292.0,Austria,AUT,AUT,20210223
0.057869,0.019365,0.066265,0.018178,166.0,Bangladesh,BGD,BGD,20210223
0.086816,0.022616,0.084967,0.022838,153.0,Belarus,BLR,BLR,20210223
0.103721,0.017053,0.104938,0.016965,324.0,Belgium,BEL,BEL,20210223
0.086048,0.015472,0.071685,0.016819,279.0,Bolivia,BOL,BOL,20210223
0.066267,0.004106,0.061254,0.004259,3412.0,Brazil,BRA,BRA,20210223
0.113638,0.018058,0.106164,0.018605,292.0,Bulgaria,BGR,BGR,20210223
0.097082,0.010155,0.10158,0.009952,886.0,Canada,CAN,CAN,20210223
0.10665,0.015204,0.10396,0.015376,404.0,Chile,CHL,CHL,20210223
0.08669,0.009384,0.083716,0.009534,872.0,Colombia,COL,COL,20210223
0.115125,0.024759,0.089552,0.027676,134.0,Costa Rica,CRI,CRI,20210223
0.088655,0.021759,0.084848,0.022196,165.0,Croatia,HRV,HRV,20210223
0.176376,0.014938,0.165862,0.015307,621.0,Czech Republic,CZE,CZE,20210223
0.150018,0.022209,0.132479,0.023394,234.0,Denmark,DNK,DNK,20210223
0.124013,0.027353,0.115942,0.028159,138.0,Dominican Republic,DOM,DOM,20210223
0.038796,0.008625,0.040307,0.008468,521.0,Ecuador,ECU,ECU,20210223
0.079002,0.010794,0.080315,0.010713,635.0,Egypt,EGY,EGY,20210223
0.060037,0.01624,0.055276,0.016882,199.0,El Salvador,SLV,SLV,20210223
0.099458,0.00596,0.095649,0.006065,2436.0,France,FRA,FRA,20210223
0.102588,0.006937,0.106038,0.006836,1971.0,Germany,DEU,DEU,20210223
0.061479,0.022305,0.072993,0.020598,137.0,Ghana,GHA,GHA,20210223
0.053193,0.011966,0.057743,0.011512,381.0,Greece,GRC,GRC,20210223
0.099463,0.021266,0.1,0.021216,200.0,Guatemala,GTM,GTM,20210223
0.034771,0.019659,0.04918,0.016655,122.0,Honduras,HND,HND,20210223
0.091149,0.023629,0.068966,0.026839,116.0,Hong Kong,HKG,HKG,20210223
0.125831,0.01165,0.120359,0.011875,781.0,Hungary,HUN,HUN,20210223
0.049446,0.005474,0.05749,0.005099,1809.0,India,IND,IND,20210223
0.083374,0.00875,0.072645,0.009319,881.0,Indonesia,IDN,IDN,20210223
0.119744,0.014735,0.089947,0.016721,378.0,Iraq,IRQ,IRQ,20210223
0.058306,0.018728,0.057692,0.018821,156.0,Ireland,IRL,IRL,20210223
0.07086,0.006583,0.068872,0.00667,1481.0,Italy,ITA,ITA,20210223
0.085022,0.004262,0.093348,0.004086,4660.0,Japan,JPN,JPN,20210223
0.179843,0.026229,0.169903,0.026824,206.0,Jordan,JOR,JOR,20210223
0.096049,0.023498,0.088435,0.024386,147.0,Kazakhstan,KAZ,KAZ,20210223
0.050612,0.014608,0.042105,0.015945,190.0,Kenya,KEN,KEN,20210223
0.056073,0.011224,0.050132,0.011833,379.0,Malaysia,MYS,MYS,20210223
0.066374,0.004821,0.064003,0.004904,2578.0,Mexico,MEX,MEX,20210223
0.096309,0.030303,0.105769,0.029069,104.0,Morocco,MAR,MAR,20210223
0.004553,0.012797,0.018182,0.006448,110.0,Nepal,NPL,NPL,20210223
0.129958,0.013513,0.121368,0.013914,585.0,Netherlands,NLD,NLD,20210223
0.035881,0.009907,0.034884,0.010043,344.0,New Zealand,NZL,NZL,20210223
0.037697,0.021484,0.04902,0.018952,102.0,Nicaragua,NIC,NIC,20210223
0.052348,0.015209,0.066667,0.01358,270.0,Nigeria,NGA,NGA,20210223
0.051092,0.013297,0.054608,0.012885,293.0,Norway,NOR,NOR,20210223
0.060614,0.015773,0.069231,0.014827,260.0,Pakistan,PAK,PAK,20210223
0.024389,0.017168,0.046358,0.012595,151.0,Paraguay,PRY,PRY,20210223
0.072736,0.009294,0.061377,0.010056,668.0,Peru,PER,PER,20210223
0.067252,0.006355,0.039958,0.008126,951.0,Philippines,PHL,PHL,20210223
0.082177,0.010001,0.074928,0.010433,694.0,Poland,POL,POL,20210223
0.079189,0.010939,0.069853,0.011588,544.0,Portugal,PRT,PRT,20210223
0.067749,0.024412,0.088235,0.02163,136.0,"Puerto Rico, U.S.",PRI,PRI,20210223
0.087214,0.012668,0.079121,0.013242,455.0,Romania,ROU,ROU,20210223
0.084203,0.009097,0.083333,0.00914,924.0,Russia,RUS,RUS,20210223
0.069998,0.025808,0.112583,0.020832,151.0,Saudi Arabia,SAU,SAU,20210223
0.075444,0.017315,0.076271,0.017228,236.0,Serbia,SRB,SRB,20210223
0.113204,0.019235,0.105469,0.019841,256.0,Slovakia,SVK,SVK,20210223
0.158603,0.033333,0.133333,0.035821,105.0,Slovenia,SVN,SVN,20210223
0.090602,0.012845,0.088115,0.013007,488.0,South Africa,ZAF,ZAF,20210223
0.077828,0.012953,0.053156,0.015467,301.0,South Korea,KOR,KOR,20210223
0.051141,0.007667,0.052817,0.007551,852.0,Spain,ESP,ESP,20210223
0.099477,0.010816,0.091421,0.011233,711.0,Sweden,SWE,SWE,20210223
0.162017,0.019437,0.155172,0.01978,348.0,Switzerland,CHE,CHE,20210223
0.043765,0.005878,0.047401,0.005659,1308.0,Taiwan,TWN,TWN,20210223
0.048882,0.007323,0.045567,0.007571,812.0,Thailand,THA,THA,20210223
0.063643,0.022957,0.089744,0.019608,156.0,Tunisia,TUN,TUN,20210223
0.112804,0.009819,0.084577,0.011164,804.0,Turkey,TUR,TUR,20210223
0.04234,0.005979,0.04,0.006144,1075.0,Ukraine,UKR,UKR,20210223
0.092194,0.011948,0.07551,0.013083,490.0,United Kingdom,GBR,GBR,20210223
0.079922,0.014507,0.065292,0.015924,291.0,Uruguay,URY,URY,20210223
0.063036,0.011669,0.056266,0.012306,391.0,Venezuela,VEN,VEN,20210223
0.025905,0.004585,0.029797,0.004284,1376.0,Vietnam,VNM,VNM,20210223
