pct_hes_other,hes_other_se,pct_hes_other_unw,hes_other_se_unw,sample_size,country,iso_code,gid_0,survey_date
0.066591,0.018205,0.087137,0.016093,241.0,Algeria,DZA,DZA,20210206
0.083709,0.008837,0.089251,0.008584,1042.0,Argentina,ARG,ARG,20210206
0.118122,0.013239,0.118729,0.013209,598.0,Australia,AUS,AUS,20210206
0.123014,0.020285,0.104803,0.021752,229.0,Austria,AUT,AUT,20210206
0.06596,0.023253,0.121212,0.017684,198.0,Bangladesh,BGD,BGD,20210206
0.10346,0.026154,0.102941,0.026212,136.0,Belarus,BLR,BLR,20210206
0.117735,0.019241,0.115523,0.0194,277.0,Belgium,BEL,BEL,20210206
0.059496,0.013602,0.059406,0.013612,303.0,Bolivia,BOL,BOL,20210206
0.098917,0.005816,0.098976,0.005815,2637.0,Brazil,BRA,BRA,20210206
0.136979,0.021643,0.135458,0.021745,251.0,Bulgaria,BGR,BGR,20210206
0.148919,0.012869,0.150968,0.012796,775.0,Canada,CAN,CAN,20210206
0.068549,0.013994,0.095238,0.012046,441.0,Chile,CHL,CHL,20210206
0.067357,0.007988,0.068205,0.007942,997.0,Colombia,COL,COL,20210206
0.107333,0.029868,0.09901,0.030954,101.0,Costa Rica,CRI,CRI,20210206
0.190389,0.033047,0.190141,0.033064,142.0,Croatia,HRV,HRV,20210206
0.136663,0.01575,0.133047,0.015929,466.0,Czech Republic,CZE,CZE,20210206
0.115023,0.024647,0.129032,0.023457,186.0,Denmark,DNK,DNK,20210206
0.123074,0.024879,0.10828,0.026303,157.0,Dominican Republic,DOM,DOM,20210206
0.066653,0.013186,0.075,0.012487,400.0,Ecuador,ECU,ECU,20210206
0.073317,0.010595,0.06379,0.011301,533.0,Egypt,EGY,EGY,20210206
0.077093,0.020455,0.079545,0.020164,176.0,El Salvador,SLV,SLV,20210206
0.082746,0.005967,0.082629,0.005971,2130.0,France,FRA,FRA,20210206
0.116556,0.007648,0.11025,0.007836,1678.0,Germany,DEU,DEU,20210206
0.133201,0.024733,0.100671,0.027931,149.0,Ghana,GHA,GHA,20210206
0.088715,0.013746,0.081013,0.014324,395.0,Greece,GRC,GRC,20210206
0.045188,0.017526,0.053892,0.016122,167.0,Guatemala,GTM,GTM,20210206
0.040314,0.015852,0.035971,0.016744,139.0,Honduras,HND,HND,20210206
0.080555,0.024236,0.070796,0.025716,113.0,Hong Kong,HKG,HKG,20210206
0.171592,0.016693,0.176245,0.016518,522.0,Hungary,HUN,HUN,20210206
0.115092,0.008222,0.110577,0.008366,1456.0,India,IND,IND,20210206
0.151067,0.01251,0.156398,0.012334,844.0,Indonesia,IDN,IDN,20210206
0.114447,0.018683,0.106227,0.019303,273.0,Iraq,IRQ,IRQ,20210206
0.114812,0.026864,0.097561,0.028862,123.0,Ireland,IRL,IRL,20210206
0.246879,0.036443,0.23913,0.03684,138.0,Israel,ISR,ISR,20210206
0.099027,0.008779,0.106245,0.00851,1233.0,Italy,ITA,ITA,20210206
0.069748,0.003373,0.068935,0.003391,5643.0,Japan,JPN,JPN,20210206
0.072778,0.02513,0.094891,0.022275,137.0,Jordan,JOR,JOR,20210206
0.113953,0.030378,0.12069,0.029631,116.0,Kazakhstan,KAZ,KAZ,20210206
0.105217,0.019709,0.067485,0.024107,163.0,Kenya,KEN,KEN,20210206
0.049469,0.022393,0.06087,0.020309,115.0,Lebanon,LBN,LBN,20210206
0.099294,0.014062,0.085642,0.015028,397.0,Malaysia,MYS,MYS,20210206
0.060391,0.004418,0.052528,0.004717,2551.0,Mexico,MEX,MEX,20210206
0.047418,0.027266,0.08,0.02136,100.0,Morocco,MAR,MAR,20210206
0.118751,0.02887,0.105263,0.030432,114.0,Nepal,NPL,NPL,20210206
0.151227,0.017279,0.157303,0.017003,445.0,Netherlands,NLD,NLD,20210206
0.076183,0.017658,0.075556,0.017725,225.0,New Zealand,NZL,NZL,20210206
0.10552,0.018642,0.107914,0.018459,278.0,Nigeria,NGA,NGA,20210206
0.097859,0.019837,0.111111,0.018754,252.0,Norway,NOR,NOR,20210206
0.064345,0.018088,0.067358,0.017708,193.0,Pakistan,PAK,PAK,20210206
0.132829,0.026452,0.091667,0.031112,120.0,Paraguay,PRY,PRY,20210206
0.07961,0.01068,0.084195,0.010411,677.0,Peru,PER,PER,20210206
0.089336,0.010105,0.088496,0.010148,791.0,Philippines,PHL,PHL,20210206
0.100226,0.013588,0.10338,0.013403,503.0,Poland,POL,POL,20210206
0.084539,0.010896,0.075085,0.011502,586.0,Portugal,PRT,PRT,20210206
0.130637,0.03224,0.147541,0.030637,122.0,"Puerto Rico, U.S.",PRI,PRI,20210206
0.151562,0.017292,0.147268,0.017498,421.0,Romania,ROU,ROU,20210206
0.159628,0.013557,0.182266,0.012861,812.0,Russia,RUS,RUS,20210206
0.084425,0.015694,0.048128,0.020386,187.0,Saudi Arabia,SAU,SAU,20210206
0.12945,0.023029,0.137778,0.02243,225.0,Serbia,SRB,SRB,20210206
0.125373,0.021376,0.105769,0.023016,208.0,Slovakia,SVK,SVK,20210206
0.08987,0.028762,0.09,0.028744,100.0,Slovenia,SVN,SVN,20210206
0.113147,0.015909,0.109091,0.016165,385.0,South Africa,ZAF,ZAF,20210206
0.055121,0.009392,0.031609,0.012251,348.0,South Korea,KOR,KOR,20210206
0.086811,0.009158,0.088935,0.009059,967.0,Spain,ESP,ESP,20210206
0.112143,0.01221,0.10306,0.012673,621.0,Sweden,SWE,SWE,20210206
0.089118,0.016128,0.092593,0.015853,324.0,Switzerland,CHE,CHE,20210206
0.032017,0.005252,0.035045,0.005028,1227.0,Taiwan,TWN,TWN,20210206
0.061368,0.009152,0.074879,0.008346,828.0,Thailand,THA,THA,20210206
0.056351,0.016496,0.053476,0.016908,187.0,Tunisia,TUN,TUN,20210206
0.089891,0.009597,0.080645,0.010081,806.0,Turkey,TUR,TUR,20210206
0.113312,0.010479,0.114595,0.010428,925.0,Ukraine,UKR,UKR,20210206
0.137645,0.014464,0.12758,0.014937,533.0,United Kingdom,GBR,GBR,20210206
0.069487,0.016354,0.07393,0.015893,257.0,Uruguay,URY,URY,20210206
0.101813,0.017468,0.123596,0.01605,356.0,Venezuela,VEN,VEN,20210206
0.086289,0.007734,0.093286,0.007467,1415.0,Vietnam,VNM,VNM,20210206
0.107249,0.021001,0.120332,0.019974,241.0,Algeria,DZA,DZA,20210207
0.071596,0.008169,0.079855,0.00777,1102.0,Argentina,ARG,ARG,20210207
0.100063,0.011514,0.086811,0.012271,599.0,Australia,AUS,AUS,20210207
0.117275,0.01794,0.101754,0.019092,285.0,Austria,AUT,AUT,20210207
0.116293,0.020765,0.116667,0.020736,240.0,Bangladesh,BGD,BGD,20210207
0.074852,0.021576,0.087209,0.020124,172.0,Belarus,BLR,BLR,20210207
0.09344,0.017187,0.09901,0.016748,303.0,Belgium,BEL,BEL,20210207
0.067615,0.015214,0.068592,0.015113,277.0,Bolivia,BOL,BOL,20210207
0.096744,0.005823,0.096661,0.005825,2576.0,Brazil,BRA,BRA,20210207
0.13339,0.020522,0.147157,0.019695,299.0,Bulgaria,BGR,BGR,20210207
0.138425,0.011807,0.144944,0.011583,890.0,Canada,CAN,CAN,20210207
0.084964,0.013362,0.087248,0.013203,447.0,Chile,CHL,CHL,20210207
0.084807,0.008009,0.066804,0.008936,973.0,Colombia,COL,COL,20210207
0.119061,0.024583,0.106918,0.025765,159.0,Croatia,HRV,HRV,20210207
0.098765,0.014225,0.102845,0.013971,457.0,Czech Republic,CZE,CZE,20210207
0.092736,0.020687,0.094527,0.02051,201.0,Denmark,DNK,DNK,20210207
0.085707,0.022818,0.089172,0.022412,157.0,Dominican Republic,DOM,DOM,20210207
0.060218,0.01164,0.056122,0.012031,392.0,Ecuador,ECU,ECU,20210207
0.06173,0.011582,0.069959,0.010928,486.0,Egypt,EGY,EGY,20210207
0.040265,0.013632,0.036649,0.014261,191.0,El Salvador,SLV,SLV,20210207
0.071477,0.005444,0.073962,0.005359,2312.0,France,FRA,FRA,20210207
0.113765,0.007614,0.112847,0.007641,1728.0,Germany,DEU,DEU,20210207
0.091463,0.025619,0.100719,0.024539,139.0,Ghana,GHA,GHA,20210207
0.072621,0.013196,0.076355,0.012895,406.0,Greece,GRC,GRC,20210207
0.069928,0.022065,0.075862,0.021252,145.0,Guatemala,GTM,GTM,20210207
0.089392,0.022544,0.08805,0.022698,159.0,Honduras,HND,HND,20210207
0.089507,0.026612,0.087719,0.026855,114.0,Hong Kong,HKG,HKG,20210207
0.153642,0.014819,0.159016,0.014612,610.0,Hungary,HUN,HUN,20210207
0.108184,0.008443,0.109158,0.00841,1365.0,India,IND,IND,20210207
0.144446,0.012022,0.136196,0.012322,815.0,Indonesia,IDN,IDN,20210207
0.058997,0.014331,0.050847,0.01537,236.0,Iraq,IRQ,IRQ,20210207
0.099888,0.027729,0.113636,0.026198,132.0,Ireland,IRL,IRL,20210207
0.178364,0.032917,0.172932,0.03332,133.0,Israel,ISR,ISR,20210207
0.104243,0.00811,0.097688,0.008348,1341.0,Italy,ITA,ITA,20210207
0.079392,0.003648,0.073166,0.003787,5098.0,Japan,JPN,JPN,20210207
0.104117,0.025775,0.108844,0.025276,147.0,Jordan,JOR,JOR,20210207
0.112425,0.030649,0.11215,0.030682,107.0,Kazakhstan,KAZ,KAZ,20210207
0.10174,0.024014,0.104294,0.023751,163.0,Kenya,KEN,KEN,20210207
0.123157,0.02887,0.105263,0.030914,114.0,Lebanon,LBN,LBN,20210207
0.088421,0.01508,0.094987,0.014603,379.0,Malaysia,MYS,MYS,20210207
0.069524,0.00493,0.063192,0.005153,2437.0,Mexico,MEX,MEX,20210207
0.087341,0.024017,0.065421,0.027423,107.0,Nepal,NPL,NPL,20210207
0.171864,0.018271,0.168646,0.018409,421.0,Netherlands,NLD,NLD,20210207
0.085786,0.016746,0.079848,0.017301,263.0,New Zealand,NZL,NZL,20210207
0.113812,0.018032,0.104167,0.018746,288.0,Nigeria,NGA,NGA,20210207
0.070183,0.015313,0.070922,0.015239,282.0,Norway,NOR,NOR,20210207
0.091331,0.020765,0.116667,0.018634,240.0,Pakistan,PAK,PAK,20210207
0.083977,0.023636,0.077519,0.024515,129.0,Paraguay,PRY,PRY,20210207
0.093762,0.010037,0.072917,0.011253,672.0,Peru,PER,PER,20210207
0.081547,0.009333,0.075776,0.009652,805.0,Philippines,PHL,PHL,20210207
0.098633,0.011849,0.093904,0.012112,607.0,Poland,POL,POL,20210207
0.050223,0.008278,0.045597,0.008667,636.0,Portugal,PRT,PRT,20210207
0.158952,0.030688,0.152174,0.031238,138.0,"Puerto Rico, U.S.",PRI,PRI,20210207
0.138986,0.016607,0.124051,0.017428,395.0,Romania,ROU,ROU,20210207
0.183812,0.013914,0.203106,0.013396,837.0,Russia,RUS,RUS,20210207
0.106743,0.026629,0.112676,0.026005,142.0,Saudi Arabia,SAU,SAU,20210207
0.155314,0.025521,0.142857,0.026416,189.0,Serbia,SRB,SRB,20210207
0.10663,0.019355,0.09292,0.020576,226.0,Slovakia,SVK,SVK,20210207
0.068627,0.012999,0.078886,0.012192,431.0,South Africa,ZAF,ZAF,20210207
0.027357,0.009667,0.027682,0.009612,289.0,South Korea,KOR,KOR,20210207
0.085455,0.009139,0.095053,0.008711,1031.0,Spain,ESP,ESP,20210207
0.116004,0.011398,0.101983,0.012061,706.0,Sweden,SWE,SWE,20210207
0.139068,0.017272,0.108025,0.019253,324.0,Switzerland,CHE,CHE,20210207
0.033111,0.004774,0.027801,0.005196,1187.0,Taiwan,TWN,TWN,20210207
0.065988,0.008484,0.059949,0.008872,784.0,Thailand,THA,THA,20210207
0.027954,0.010752,0.028807,0.010596,243.0,Tunisia,TUN,TUN,20210207
0.116633,0.01131,0.113232,0.011456,786.0,Turkey,TUR,TUR,20210207
0.073783,0.009053,0.085684,0.008455,957.0,Ukraine,UKR,UKR,20210207
0.127854,0.013741,0.12543,0.013854,582.0,United Kingdom,GBR,GBR,20210207
0.086844,0.018957,0.097561,0.017991,246.0,Uruguay,URY,URY,20210207
0.102118,0.016505,0.102941,0.016446,340.0,Venezuela,VEN,VEN,20210207
0.08118,0.008032,0.095911,0.00745,1345.0,Vietnam,VNM,VNM,20210207
0.095131,0.020799,0.107623,0.019691,223.0,Algeria,DZA,DZA,20210208
0.100066,0.008356,0.094108,0.008588,1222.0,Argentina,ARG,ARG,20210208
0.129924,0.013232,0.111307,0.014145,566.0,Australia,AUS,AUS,20210208
0.10212,0.019351,0.110266,0.018707,263.0,Austria,AUT,AUT,20210208
0.065862,0.019274,0.092511,0.016499,227.0,Bangladesh,BGD,BGD,20210208
0.144412,0.026806,0.113475,0.029708,141.0,Belarus,BLR,BLR,20210208
0.102122,0.017571,0.101351,0.01763,296.0,Belgium,BEL,BEL,20210208
0.086172,0.013516,0.059016,0.016095,305.0,Bolivia,BOL,BOL,20210208
0.089094,0.00535,0.085943,0.005437,2746.0,Brazil,BRA,BRA,20210208
0.143398,0.019522,0.125,0.020688,288.0,Bulgaria,BGR,BGR,20210208
0.105829,0.011597,0.119078,0.011015,781.0,Canada,CAN,CAN,20210208
0.114447,0.015149,0.117257,0.014991,452.0,Chile,CHL,CHL,20210208
0.070836,0.008138,0.073171,0.008017,1025.0,Colombia,COL,COL,20210208
0.074868,0.031198,0.114286,0.025807,105.0,Costa Rica,CRI,CRI,20210208
0.166093,0.029709,0.150685,0.030907,146.0,Croatia,HRV,HRV,20210208
0.100102,0.015051,0.112867,0.014276,443.0,Czech Republic,CZE,CZE,20210208
0.127179,0.023299,0.126829,0.023327,205.0,Denmark,DNK,DNK,20210208
0.139054,0.026457,0.119205,0.028251,151.0,Dominican Republic,DOM,DOM,20210208
0.055414,0.010988,0.054118,0.011111,425.0,Ecuador,ECU,ECU,20210208
0.044595,0.010714,0.060484,0.009278,496.0,Egypt,EGY,EGY,20210208
0.081047,0.012922,0.032086,0.020011,187.0,El Salvador,SLV,SLV,20210208
0.089348,0.0059,0.083105,0.006097,2190.0,France,FRA,FRA,20210208
0.098044,0.007487,0.102078,0.007354,1636.0,Germany,DEU,DEU,20210208
0.079591,0.022212,0.093023,0.020698,172.0,Ghana,GHA,GHA,20210208
0.10825,0.01394,0.083544,0.015653,395.0,Greece,GRC,GRC,20210208
0.073606,0.015852,0.035971,0.022229,139.0,Guatemala,GTM,GTM,20210208
0.132408,0.02473,0.107595,0.02705,158.0,Honduras,HND,HND,20210208
0.154337,0.015279,0.163543,0.014924,587.0,Hungary,HUN,HUN,20210208
0.102358,0.008507,0.104408,0.008433,1293.0,India,IND,IND,20210208
0.192078,0.013424,0.183673,0.013657,833.0,Indonesia,IDN,IDN,20210208
0.100207,0.018598,0.095618,0.018991,251.0,Iraq,IRQ,IRQ,20210208
0.065401,0.019688,0.057143,0.02097,140.0,Ireland,IRL,IRL,20210208
0.139492,0.035207,0.157407,0.033493,108.0,Israel,ISR,ISR,20210208
0.121078,0.008674,0.11473,0.008879,1351.0,Italy,ITA,ITA,20210208
0.067717,0.00368,0.068739,0.003655,4728.0,Japan,JPN,JPN,20210208
0.203224,0.032383,0.173913,0.034379,138.0,Jordan,JOR,JOR,20210208
0.139908,0.033489,0.144144,0.033075,111.0,Kazakhstan,KAZ,KAZ,20210208
0.07583,0.023267,0.083916,0.022215,143.0,Kenya,KEN,KEN,20210208
0.105165,0.015683,0.101877,0.015905,373.0,Malaysia,MYS,MYS,20210208
0.075898,0.00484,0.064063,0.005235,2560.0,Mexico,MEX,MEX,20210208
0.07202,0.028489,0.099099,0.024649,111.0,Morocco,MAR,MAR,20210208
0.023172,0.01673,0.033898,0.013909,118.0,Nepal,NPL,NPL,20210208
0.128361,0.015714,0.13843,0.01522,484.0,Netherlands,NLD,NLD,20210208
0.09709,0.018231,0.089431,0.018916,246.0,New Zealand,NZL,NZL,20210208
0.102227,0.020441,0.119048,0.019122,252.0,Nigeria,NGA,NGA,20210208
0.066756,0.015799,0.07326,0.015134,273.0,Norway,NOR,NOR,20210208
0.154675,0.021712,0.12,0.02416,225.0,Pakistan,PAK,PAK,20210208
0.08324,0.019048,0.047619,0.024708,126.0,Paraguay,PRY,PRY,20210208
0.082962,0.01004,0.068146,0.010989,631.0,Peru,PER,PER,20210208
0.085581,0.009196,0.072682,0.009909,798.0,Philippines,PHL,PHL,20210208
0.117308,0.014044,0.119626,0.013925,535.0,Poland,POL,POL,20210208
0.108551,0.011664,0.086207,0.012928,580.0,Portugal,PRT,PRT,20210208
0.091231,0.025214,0.10274,0.023912,146.0,"Puerto Rico, U.S.",PRI,PRI,20210208
0.118805,0.017683,0.126761,0.017197,355.0,Romania,ROU,ROU,20210208
0.177943,0.015073,0.215054,0.014031,744.0,Russia,RUS,RUS,20210208
0.161507,0.024784,0.117647,0.028308,170.0,Saudi Arabia,SAU,SAU,20210208
0.176377,0.026398,0.157068,0.027651,191.0,Serbia,SRB,SRB,20210208
0.134131,0.022097,0.112195,0.02386,205.0,Slovakia,SVK,SVK,20210208
0.09273,0.028735,0.1,0.027782,110.0,Slovenia,SVN,SVN,20210208
0.084086,0.012639,0.081197,0.012842,468.0,South Africa,ZAF,ZAF,20210208
0.043569,0.010413,0.03169,0.012135,284.0,South Korea,KOR,KOR,20210208
0.106238,0.00984,0.100535,0.010083,935.0,Spain,ESP,ESP,20210208
0.076371,0.012441,0.107717,0.010658,622.0,Sweden,SWE,SWE,20210208
0.122057,0.017253,0.10625,0.018328,320.0,Switzerland,CHE,CHE,20210208
0.034406,0.005235,0.030527,0.005546,1081.0,Taiwan,TWN,TWN,20210208
0.045006,0.008285,0.050992,0.007808,706.0,Thailand,THA,THA,20210208
0.036772,0.014598,0.04955,0.01266,222.0,Tunisia,TUN,TUN,20210208
0.084916,0.010918,0.09233,0.010513,704.0,Turkey,TUR,TUR,20210208
0.157751,0.010797,0.121872,0.012031,919.0,Ukraine,UKR,UKR,20210208
0.147324,0.014669,0.139535,0.015004,559.0,United Kingdom,GBR,GBR,20210208
0.080904,0.016333,0.07971,0.016444,276.0,Uruguay,URY,URY,20210208
0.066728,0.014287,0.078652,0.013245,356.0,Venezuela,VEN,VEN,20210208
0.099176,0.007744,0.107143,0.007484,1596.0,Vietnam,VNM,VNM,20210208
0.143592,0.022246,0.135021,0.022827,237.0,Algeria,DZA,DZA,20210209
0.069612,0.007505,0.069565,0.007508,1150.0,Argentina,ARG,ARG,20210209
0.077954,0.012017,0.096186,0.010927,603.0,Australia,AUS,AUS,20210209
0.095023,0.019084,0.100402,0.018621,249.0,Austria,AUT,AUT,20210209
0.115538,0.021457,0.086705,0.024375,173.0,Bangladesh,BGD,BGD,20210209
0.083198,0.025336,0.083333,0.025317,120.0,Belarus,BLR,BLR,20210209
0.117194,0.019499,0.119134,0.019361,277.0,Belgium,BEL,BEL,20210209
0.056414,0.015486,0.077181,0.013388,298.0,Bolivia,BOL,BOL,20210209
0.095858,0.005657,0.093348,0.005724,2646.0,Brazil,BRA,BRA,20210209
0.114079,0.024614,0.158371,0.021433,221.0,Bulgaria,BGR,BGR,20210209
0.131921,0.0117,0.125,0.011972,800.0,Canada,CAN,CAN,20210209
0.099813,0.01491,0.103118,0.014696,417.0,Chile,CHL,CHL,20210209
0.097879,0.008376,0.078998,0.009228,1038.0,Colombia,COL,COL,20210209
0.104242,0.024743,0.081301,0.027665,123.0,Costa Rica,CRI,CRI,20210209
0.104135,0.026467,0.115646,0.025278,147.0,Croatia,HRV,HRV,20210209
0.136219,0.016845,0.14186,0.016561,430.0,Czech Republic,CZE,CZE,20210209
0.077318,0.01895,0.067797,0.020133,177.0,Denmark,DNK,DNK,20210209
0.08071,0.021944,0.078947,0.022167,152.0,Dominican Republic,DOM,DOM,20210209
0.06256,0.011832,0.074747,0.010896,495.0,Ecuador,ECU,ECU,20210209
0.038602,0.01038,0.055441,0.008738,487.0,Egypt,EGY,EGY,20210209
0.081768,0.019143,0.071429,0.020367,182.0,El Salvador,SLV,SLV,20210209
0.084118,0.006004,0.083412,0.006027,2122.0,France,FRA,FRA,20210209
0.102445,0.007982,0.114052,0.007614,1587.0,Germany,DEU,DEU,20210209
0.146168,0.026592,0.108696,0.030182,138.0,Ghana,GHA,GHA,20210209
0.07405,0.012559,0.063492,0.013486,378.0,Greece,GRC,GRC,20210209
0.134155,0.021406,0.092391,0.025194,184.0,Guatemala,GTM,GTM,20210209
0.073958,0.02064,0.074074,0.020625,162.0,Honduras,HND,HND,20210209
0.082352,0.02801,0.097345,0.025976,113.0,Hong Kong,HKG,HKG,20210209
0.132686,0.01515,0.147541,0.014491,549.0,Hungary,HUN,HUN,20210209
0.095854,0.008207,0.103623,0.007928,1380.0,India,IND,IND,20210209
0.166745,0.012949,0.16109,0.013129,807.0,Indonesia,IDN,IDN,20210209
0.0785,0.016172,0.073077,0.016712,260.0,Iraq,IRQ,IRQ,20210209
0.145999,0.025052,0.102041,0.029223,147.0,Ireland,IRL,IRL,20210209
0.231827,0.040197,0.243478,0.039524,115.0,Israel,ISR,ISR,20210209
0.12115,0.008878,0.111816,0.009193,1261.0,Italy,ITA,ITA,20210209
0.073175,0.003818,0.070152,0.003893,4476.0,Japan,JPN,JPN,20210209
0.121428,0.023077,0.1,0.025125,170.0,Jordan,JOR,JOR,20210209
0.106901,0.031457,0.12037,0.029871,108.0,Kazakhstan,KAZ,KAZ,20210209
0.099193,0.023971,0.097403,0.024166,154.0,Kenya,KEN,KEN,20210209
0.114265,0.016136,0.109333,0.01645,375.0,Malaysia,MYS,MYS,20210209
0.069346,0.004667,0.060906,0.004957,2627.0,Mexico,MEX,MEX,20210209
0.108195,0.03015,0.115044,0.029351,113.0,Nepal,NPL,NPL,20210209
0.156284,0.015579,0.143701,0.016127,508.0,Netherlands,NLD,NLD,20210209
0.100581,0.019845,0.097778,0.020096,225.0,New Zealand,NZL,NZL,20210209
0.087193,0.026256,0.076923,0.027798,104.0,Nicaragua,NIC,NIC,20210209
0.119084,0.020453,0.144781,0.018826,297.0,Nigeria,NGA,NGA,20210209
